fspace_hash,fsspace_hash,nfeatures,features,targets
-910079574,-1122438478,11,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-1.3862943611198906,-1.3862943611198906,-0.5586983238359531,0,-9.597641509456675,-1.3862943611198906,-4.553194853978476,-11.915384587863521}}",{3.784189633918261}
1743226342,-2031246710,9,"{{-1.3862943611198906,-2.772588722239781,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-8.047189562170502,-1.3862943611198906,-1.3862943611198906}}",{6.558197802812269}
1743226342,-712443786,13,"{{-1.3862943611198906,-2.772588722239781,-1.3862943611198906,-0.11055918996513683,-4.015533393476355,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-8.047189562170502,-1.0124094052603678,-12.367328027087364,-1.3862943611198906,-1.3862943611198906}}",{4.553876891600541}
1743226342,-1069764480,13,"{{-1.3862943611198906,-2.772588722239781,-1.3862943611198906,-0.11055918996513683,-4.015533393476355,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-8.047189562170502,-1.0124094052603678,-12.367328027087364,-1.3862943611198906,-1.3862943611198906}}",{6.555356891810665}
-910079574,-1481396314,21,"{{-15.242798338910262,-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.809165600500689,-1.3862943611198906,-0.5586983238359531,0,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-2.4849066497880004,-4.553194853978476,-11.915384587863521}}",{2.302585092994046}
1904787667,1657445770,16,"{{-14.959841313840421,-10.420568570464626,0,-1.018046664056702,-11.806862931584517,-12.252346772808858,-3.4965075614664802,-1.460443378791355,-1.8628594276924355,-15.242798338910262,-3.7737113717016606,-4.727387818712341,-9.894446807883979,-3.463845852086962,-4.727387818712341,-9.284597073387866}}",{2.1972245773362196}
-802871442,1146839778,2,"{{-12.77974911711393,-4.707678616916818}}",{0}
-802871442,-339111824,1,{{-11.519066569726991}},{2.129573704185546}
1743226342,1319425903,15,"{{-11.806862931584517,-1.3862943611198906,-2.772588722239781,-1.3862943611198906,-0.11055918996513683,-4.015533393476355,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-8.047189562170502,-1.0124094052603678,-12.367328027087364,-1.3862943611198906,-1.3862943611198906,-11.806862931584517}}",{4.553876891600541}
1743226342,-985430042,16,"{{-11.806862931584517,-1.3862943611198906,-2.772588722239781,-1.3862943611198906,-0.11055918996513683,-4.015533393476355,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-4.707678616916818,-8.047189562170502,-1.0124094052603678,-12.367328027087364,-1.3862943611198906,-1.3862943611198906,-11.806862931584517}}",{5.5093883366279774}
-802871442,1385770900,7,"{{-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-11.338786340583832}}",{8.11552088154677}
-802871442,938492885,10,"{{-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-11.338786340583832,-8.047189562170502,-8.047189562170502}}",{5.241747015059643}
-910079574,1601464053,5,"{{-11.806862931584517,-0.20137569704042496,-0.5586983238359531,-9.597641509456675,-11.915384587863521}}",{3.091042453358316}
-1982073024,-553244646,5,"{{-11.806862931584517,-1.018046664056702,-9.597641509456675,-15.242798338910262,-12.367328027087364}}",{14.85668968917151}
-802871442,1062023987,12,"{{-0.09412907198595906,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-4.707678616916818,-8.047189562170502,-8.047189562170502}}",{5.3612921657094255}
-802871442,754711007,12,"{{-0.09412907198595906,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-4.707678616916818,-8.047189562170502,-8.047189562170502}}",{7.52456122628536}
1743226342,-1137833846,2,"{{-0.6931471805599453,-1.3862943611198906}}",{0}
-910079574,1491743066,22,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.809165600500689,-1.3862943611198906,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-14.959841313840421,-2.4849066497880004,-4.553194853978476,-11.915384587863521}}",{7.396335293800808}
-1991890117,520258631,6,"{{-11.806862931584517,-1.3862943611198906,-1.3862943611198906,0,-9.597641509456675,-4.553194853978476}}",{5.111987788356544}
1869121075,-1744686426,21,"{{-4.558081010582819,-1.3862943611198906,-11.806862931584517,-0.5689480668852999,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.809165600500689,-1.3862943611198906,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-14.959841313840421,-2.4849066497880004,-11.915384587863521}}",{2.70805020110221}
1869121075,-272557074,4,"{{-4.558081010582819,-11.806862931584517,-12.77974911711393,-9.597641509456675}}",{5.652489180268651}
1869121075,1612654157,3,"{{-4.558081010582819,-11.806862931584517,-9.597641509456675}}",{4.875197323201151}
1869121075,1207353159,4,"{{-4.558081010582819,-11.806862931584517,-3.809165600500689,-9.597641509456675}}",{8.213110697596676}
1869121075,1166973462,6,"{{-4.558081010582819,-11.806862931584517,-3.809165600500689,-9.597641509456675,-2.4849066497880004,-2.4849066497880004}}",{6.894670039433482}
1869121075,499271469,8,"{{-4.558081010582819,-11.806862931584517,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-9.597641509456675,-2.4849066497880004,-2.4849066497880004}}",{6.805722553416985}
1869121075,381243177,9,"{{-4.558081010582819,-11.806862931584517,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-9.597641509456675,-2.4849066497880004,-12.855359365938275,-2.4849066497880004}}",{7.43307534889858}
1869121075,-250754467,10,"{{-4.558081010582819,-11.806862931584517,-3.4965075614664802,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-2.4849066497880004}}",{4.23410650459726}
1869121075,1898573430,12,"{{-4.558081010582819,-11.806862931584517,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-4.727387818712341,-2.4849066497880004}}",{4.23410650459726}
1869121075,690921029,15,"{{-4.558081010582819,-11.806862931584517,-0.5689480668852999,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-0.5586983238359531,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-4.727387818712341,-2.4849066497880004,-11.915384587863521}}",{1.0986122886681098}
1869121075,-764984138,17,"{{-4.558081010582819,-11.806862931584517,-0.5689480668852999,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-4.727387818712341,-14.959841313840421,-2.4849066497880004,-11.915384587863521}}",{1.0986122886681098}
1869121075,-595731290,19,"{{-4.558081010582819,-1.3862943611198906,-11.806862931584517,-0.5689480668852999,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-14.959841313840421,-2.4849066497880004,-11.915384587863521}}",{1.0986122886681098}
855414531,-178544607,10,"{{-9.894446807883979,-1.3862943611198906,-4.558081010582819,-7.1659907484709215,-1.7739374185600167,-1.7739374185600167,-1.018046664056702,-12.252346772808858,-0.8119265396001938,-0.20137569704042496}}",{1.0986122886681098}
-1991890117,88638336,6,"{{-11.806862931584517,-1.3862943611198906,-1.3862943611198906,0,-9.597641509456675,-4.553194853978476}}",{8.37816098272068}
-1991890117,-1104276562,8,"{{-11.806862931584517,-1.3862943611198906,-12.367328027087364,-1.3862943611198906,0,-9.597641509456675,-1.018046664056702,-4.553194853978476}}",{6.894670039433482}
-1991890117,-123249638,9,"{{-11.806862931584517,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,0,-9.597641509456675,-1.018046664056702,-4.553194853978476}}",{10.344158916378912}
-1991890117,1174335338,10,"{{-11.806862931584517,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,0,-9.597641509456675,-1.018046664056702,-12.855359365938275,-4.553194853978476}}",{10.999713663211269}
-1991890117,-1673211825,12,"{{-11.806862931584517,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,0,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-12.855359365938275,-2.4849066497880004,-4.553194853978476}}",{9.749695141856147}
-1991890117,1514390647,13,"{{-11.806862931584517,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-12.855359365938275,-2.4849066497880004,-4.553194853978476}}",{9.54180006677385}
-1991890117,1568445100,15,"{{-11.806862931584517,-4.727387818712341,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-4.727387818712341,-12.855359365938275,-2.4849066497880004,-4.553194853978476}}",{9.54180006677385}
-1991890117,-2112111477,17,"{{-1.3862943611198906,-11.806862931584517,-4.727387818712341,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-4.727387818712341,-1.3862943611198906,-12.855359365938275,-2.4849066497880004,-4.553194853978476}}",{8.340694647925071}
-1991890117,-1157986398,19,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-4.727387818712341,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-4.727387818712341,-1.3862943611198906,-12.855359365938275,-2.4849066497880004,-4.553194853978476}}",{8.160803920954665}
-1991890117,-2024192702,18,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-4.727387818712341,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-4.727387818712341,-1.3862943611198906,-2.4849066497880004,-4.553194853978476}}",{12.4996709326202}
1869121075,1573537198,2,"{{-11.806862931584517,-9.597641509456675}}",{6.025865973825314}
-1535781493,1638659741,6,"{{-0.20137569704042496,-11.655363447699024,-1.5040773967762742,-0.25524763645019544,-3.5166088657455363,-2.890371757896165}}",{12.228562834565345}
-1535781493,-540859307,8,"{{-9.077078618070912e-05,-0.20137569704042496,-1.5040773967762742,-0.25524763645019544,-0.8690945747193406,-3.5166088657455363,-2.890371757896165,-1.2854969272192156}}",{10.600552050380118}
-1831240827,668308820,1,{{-1.460443378791355}},{13.776307044663074}
-1831240827,-1921082760,5,"{{-15.242798338910262,-1.460443378791355,-2.4849066497880004,-3.7737113717016606,-2.3978952727983707}}",{12.528174260477224}
-1831240827,1210761093,6,"{{-15.242798338910262,-1.460443378791355,-2.4849066497880004,-14.742975821546908,-3.7737113717016606,-2.3978952727983707}}",{12.528174260477224}
-1831240827,-528048407,5,"{{-15.242798338910262,-1.460443378791355,-2.4849066497880004,-3.7737113717016606,-2.3978952727983707}}",{13.068354821079899}
-1831240827,-1997274062,4,"{{-1.460443378791355,-2.4849066497880004,-3.7737113717016606,-2.3978952727983707}}",{13.775441404987696}
-1388255675,617999130,6,"{{-8.51857734899512,-0.6693004625906374,-10.708250642916408,-11.806862931584517,-0.11055918996513683,-12.367328027087364}}",{8.845921233304018}
-1388255675,1898855589,7,"{{-8.51857734899512,-0.6693004625906374,-10.708250642916408,-11.806862931584517,-0.11055918996513683,-12.367328027087364,-2.890371757896165}}",{8.845921233304018}
-1388255675,191053552,8,"{{-8.51857734899512,-0.6693004625906374,-10.708250642916408,-11.806862931584517,-0.11055918996513683,-12.367328027087364,-0.09650049888764721,-2.890371757896165}}",{8.845921233304018}
-1388255675,957880169,3,"{{-1.3862943611198906,-0.005012541823544286,-0.2876820724517809}}",{0}
1059189362,2038653518,5,"{{-0.6693004625906374,-10.708250642916408,-11.806862931584517,-0.11055918996513683,-12.367328027087364}}",{9.648143587996293}
1059189362,-1033574436,6,"{{-0.6693004625906374,-10.708250642916408,-11.806862931584517,-0.11055918996513683,-12.367328027087364,-2.890371757896165}}",{9.648143587996293}
1059189362,1868412915,7,"{{-0.6693004625906374,-10.708250642916408,-11.806862931584517,-0.11055918996513683,-12.367328027087364,-0.09650049888764721,-2.890371757896165}}",{9.648143587996293}
1869121075,1019745425,19,"{{-4.558081010582819,-1.3862943611198906,-11.806862931584517,-0.5689480668852999,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-3.809165600500689,-1.3862943611198906,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-14.959841313840421,-2.4849066497880004,-11.915384587863521}}",{4.189654742026425}
1869121075,2023810667,3,"{{-3.4965075614664802,-15.242798338910262,-1.460443378791355}}",{0}
-42908418,44002269,1,{{-14.742975821546908}},{0}
855414531,-2047146118,12,"{{-9.894446807883979,-1.3862943611198906,-4.558081010582819,-7.1659907484709215,-1.7739374185600167,-1.7739374185600167,-1.018046664056702,-4.727387818712341,-4.727387818712341,-12.252346772808858,-0.8119265396001938,-0.20137569704042496}}",{1.0986122886681098}
-1928826983,-1981729128,9,"{{-1.3862943611198906,-8.047189562170502,-1.3862943611198906,-9.597641509456675,-0.7175764855574894,-11.806862931584517,-2.772588722239781,-0.09412907198595906,-0.8610071948870133}}",{6.498282149476434}
-337957417,-813448206,9,"{{-14.959841313840421,-3.9545826017063983,-2.4849066497880004,-9.284597073387866,-2.4849066497880004,-1.4276028485333916,-1.0132201384318322,-1.7739374185600167,-0.3476424561194023}}",{3.1780538303479458}
-337957417,1529489055,11,"{{-14.959841313840421,-1.018046664056702,-3.9545826017063983,-2.4849066497880004,-9.284597073387866,-2.4849066497880004,-1.4276028485333916,-1.0132201384318322,-12.367328027087364,-1.7739374185600167,-0.3476424561194023}}",{3.1780538303479458}
-337957417,-1440355180,13,"{{-14.959841313840421,0,-1.018046664056702,-3.9545826017063983,-2.4849066497880004,-9.284597073387866,-2.4849066497880004,-9.173327476094075,-1.4276028485333916,-1.0132201384318322,-12.367328027087364,-1.7739374185600167,-0.3476424561194023}}",{3.1780538303479458}
-337957417,583725128,15,"{{-4.727387818712341,-14.959841313840421,0,-1.018046664056702,-3.9545826017063983,-2.4849066497880004,-9.284597073387866,-2.4849066497880004,-9.173327476094075,-1.4276028485333916,-1.0132201384318322,-12.367328027087364,-1.7739374185600167,-0.3476424561194023,-4.727387818712341}}",{3.1780538303479458}
-433191473,-710596199,6,"{{-12.855361378348316,-2.3978952727983707,-14.742975821546908,-2.4849066497880004,-0.5976602103105778,-3.7737113717016606}}",{12.608269084020236}
-433191473,737019164,6,"{{-2.3978952727983707,-14.742975821546908,-2.4849066497880004,-1.460443378791355,-0.5976602103105778,-3.7737113717016606}}",{12.606756340881308}
-433191473,-333440794,7,"{{-14.959841313840421,-2.3978952727983707,-14.742975821546908,-2.4849066497880004,-1.460443378791355,-0.5976602103105778,-3.7737113717016606}}",{12.578659815822224}
-433191473,806177116,6,"{{-14.959841313840421,-2.3978952727983707,-2.4849066497880004,-1.460443378791355,-0.5976602103105778,-3.7737113717016606}}",{15.060068240700662}
-379958762,-494506822,4,"{{-9.727421389904682,-0.09650049888764721,-14.742975821546908,-9.597641509456675}}",{10.361133894030637}
-379958762,756042852,6,"{{-9.727421389904682,-1.9459101490553135,-0.09650049888764721,-1.9459101490553135,-14.742975821546908,-9.597641509456675}}",{9.679968930891835}
-379958762,1110064685,5,"{{-9.727421389904682,-1.9459101490553135,-0.09650049888764721,-1.9459101490553135,-9.597641509456675}}",{13.800500468092446}
-379958762,-155681004,2,"{{-9.210340371976182,-9.210340371976182}}",{0}
-379958762,-1721657639,14,"{{-9.727421389904682,-1.3862943611198906,-15.242798338910262,-1.3862943611198906,-9.210340371976182,-9.210340371976182,-1.9459101490553135,-1.3862943611198906,-0.09650049888764721,-1.9459101490553135,-8.517243192666278,-14.959841313840421,-0.00010000500033334732,-9.597641509456675}}",{3.4965075614664802}
